0
63586
27563
44209
67325
47311
84536
144015
156228
129460
117463
15221
20496
112652
3266
97546
165210
30254
31537
62801
82542
43771
102229
49290
149867
154436
161888
118541
62465
60259
157424
106260
78888
165645
57524
129293
64176
115363
158805
67167
91579
91042
111033
64537
26716
38558
6668
22125
93254
85202
105928
109164
70634
97791
75817
165827
119838
128058
114824
87490
83165
27489
100496
142056
66379
65300
93163
151358
81904
108138
125152
72371
157931
94966
80064
112408
150824
119882
93148
13083
14054
153518
87851
32591
34018
117425
8057
85328
72181
116926
9276
76166
30870
122537
76622
108223
96736
82407
153490
80215
93847
149556
44277
32557
39342
54456
76597
15502
114788
147602
92120
12929
12025
55361
111819
50128
26026
123899
158309
38570
76699
2193
104157
54992
107861
162008
34958
22236
90157
55272
74296
31956
38717
144056
13933
15854
41425
39127
71262
19252
91484
37211
104943
21427
73289
24256
95868
125400
88499
71796
153850
8635
111159
144818
79730
167338
71375
32241
4565
25990
95905
71419
7544
162133
3543
154814
132494
156148
28343
160700
133588
106412
145906
51024
13258
88185
13509
87590
162758
164800
85369
53488
111859
56700
12439
11531
73568
104972
34677
53511
110815
22046
52456
36209
146305
110202
34926
90768
53
1185
162955
52725
87781
109117
65018
144848
72812
111891
166275
60310
152616
33135
83741
59744
137870
100155
101428
42803
26909
127693
92055
76008
99747
150453
46380
22315
81607
14729
23423
115514
153443
21668
159869
95125
147162
109186
122046
95033
122255
163954
17213
131904
71839
126208
158920
55479
132313
70535
118312
98129
19128
104838
29989
68069
122199
34525
43689
145300
150636
150648
138553
105064
43941
94574
165623
120284
95720
4170
81465
67839
81265
61136
152033
44865
118533
157443
38548
115474
129686
115969
88968
37201
145344
159870
30903
144734
149648
146193
46858
164623
47506
66745
90065
82946
159822
147665
47139
158468
124932
68989
81031
37330
76136
63846
153935
167786
13782
136535
36132
164073
36016
117713
144161
115075
14870
11067
76924
126265
85662
6280
48289
31627
50331
15061
147756
162037
3693
139713
44005
117992
134902
32020
142759
123204
153058
101700
68608
32833
9844
81882
158162
47043
160993
74136
51739
139294
107583
102881
4189
56307
77547
140397
109397
117570
733
32136
158208
44127
15653
131671
45891
22960
90872
69708
3912
84919
122414
52276
79574
82036
130713
113711
755
20578
115695
95883
19766
102275
83222
15528
27702
165516
57689
17218
25097
117736
26405
148526
129155
145659
23225
79856
164559
159123
15956
73850
160304
109589
178
123168
69236
14175
63692
53706
164910
153400
152740
132119
56369
65229
16844
124136
81705
145546
70500
2649
23711
31213
11257
91151
46908
77614
78629
161051
37536
54870
100828
100918
110843
111754
40885
63370
118813
123604
118198
139903
152368
54465
124438
21993
103926
12512
71211
41377
146841
90741
10721
125753
17007
134689
19363
46158
91011
64235
27605
85892
118774
79230
94417
7619
78617
24406
63122
78687
112107
158716
150984
12393
80085
66220
160192
127907
64561
12079
21570
124271
13155
127663
142349
101536
149193
97484
14405
17113
149196
28494
41969
14816
53940
88538
25712
113329
150107
166065
66910
42251
136210
86474
34581
27137
12967
