MAP					Std					fit_item_bias	reg_penalty	k	fit_user_bias
0.00290021135051	0.000622410450785	True	10	10	False
0.00362686967208	0.000695420594031	True	20	10	False
0.00367287385351	0.000653075573923	True	50	10	False
0.00367719089679	0.000625664941242	True	100	10	False
0.00367488249421	0.000623631713138	True	200	10	False
0.00367488249421	0.000623631713138	True	500	10	False
0.00366872088094	0.000630396494331	True	1000	10	False
0.00375372080961	0.00085420990303	True	10	20	False
0.00400818980701	0.000834196577248	True	20	20	False
0.00410770499077	0.000922276334586	True	50	20	False
0.00406583049117	0.00089686845157	True	100	20	False
0.00406583049117	0.00089686845157	True	200	20	False
0.00406583049117	0.00089686845157	True	500	20	False
0.00414697932214	0.000832089335558	True	1000	20	False
0.00373767248609	0.000520567851494	True	10	50	False
0.00382848705258	0.000700599203109	True	20	50	False
0.0038733174933		0.000706500208096	True	50	50	False
0.00387990788318	0.000724095295003	True	100	50	False
0.00387990788318	0.000724095295003	True	200	50	False
0.00387990788318	0.000724095295003	True	500	50	False
0.00388769035739	0.000731431030371	True	1000	50	False
0.00259601854254	0.00118124903945	True	10	100	False
0.00315774140531	0.000871603476824	True	20	100	False
0.00330731415891	0.000697604993766	True	50	100	False
0.0033017739927		0.000697966575226	True	100	100	False
0.0033017739927		0.000697966575226	True	200	100	False
0.0033017739927		0.000697966575226	True	500	100	False
0.00330700265974	0.000694608301138	True	1000	100	False
0.00344499049013	0.0009015717646		True	10	150	False
0.00348786662955	0.000557442938161	True	20	150	False
0.00354853624162	0.000574399720121	True	50	150	False
0.00366527474736	0.000562694546138	True	100	150	False
0.00366527474736	0.000562694546138	True	200	150	False
0.00366527474736	0.000562694546138	True	500	150	False
0.00366527474736	0.000562694546138	True	1000	150	False
0.00369967810546	0.000602192699128	True	10	200	False
0.003868089949		0.000649845956285	True	20	200	False
0.00399821704051	0.000500759241396	True	50	200	False
0.0039880788241		0.00050240930683	True	100	200	False
0.0039880788241		0.00050240930683	True	200	200	False
0.0039880788241		0.00050240930683	True	500	200	False
0.00402559475137	0.000495861172135	True	1000	200	False
0.000365251169931	0.000520341826307	False	10	10	True
0.000288067270917	0.000264413255302	False	20	10	True
0.000122296468626	0.000159960360514	False	50	10	True
0.0	0.0	False	100	10	True
0.0	0.0	False	200	10	True
0.0	0.0	False	500	10	True
5.07720750264e-05	5.11924775187e-05	False	1000	10	True
0.000284959612905	0.000341130730742	False	10	20	True
0.000320787391612	0.000329108825457	False	20	20	True
4.00090690328e-05	4.58005880277e-05	False	50	20	True
1.34698275862e-05	2.33304257485e-05	False	100	20	True
5.38793103448e-06	9.3321702994e-06	False	200	20	True
0.0	0.0	False	500	20	True
0.0	0.0	False	1000	20	True
0.000405819571785	0.000357913888957	False	10	50	True
0.000171710419323	0.000112244998734	False	20	50	True
6.80748689349e-05	7.12957574134e-05	False	50	50	True
5.38793103448e-06	9.3321702994e-06	False	100	50	True
6.7349137931e-06	1.16652128743e-05	False	200	50	True
1.34698275862e-05	2.33304257485e-05	False	500	50	True
0.0	0.0	False	1000	50	True
0.000503994502125	0.000468428982162	False	10	100	True
0.000299858129711	0.000236033188205	False	20	100	True
0.000126436197426	5.57912904694e-05	False	50	100	True
9.22849760059e-06	1.59842267218e-05	False	100	100	True
0.0	0.0	False	200	100	True
0.0	0.0	False	500	100	True
0.0	0.0	False	1000	100	True
0.000246407955744	0.000236243458944	False	10	150	True
0.000872997809259	0.000563484263046	False	20	150	True
0.000646526250682	0.000126215920973	False	50	150	True
4.38353636028e-05	7.59250769283e-05	False	100	150	True
3.46068660022e-05	5.99408502066e-05	False	200	150	True
2.76854928018e-05	4.79526801653e-05	False	500	150	True
0.0	0.0	False	1000	150	True
0.000498495327862	0.000425844859068	False	10	200	True
0.000280998995225	0.000187760686675	False	20	200	True
0.000322338974929	0.000179109245921	False	50	200	True
7.40840517241e-05	0.000128317341617	False	100	200	True
3.36745689655e-05	5.83260643713e-05	False	200	200	True
1.68372844828e-05	2.91630321856e-05	False	500	200	True
0.0	0.0	False	1000	200	True
