Not normalized ratings, using title/tags
MAP	Std	sh
0.00684380704976	2.05774848586e-05	500.0
0.00681262173131	0.000918756812324	200.0
0.00695014573098	0.000985281358143	100.0
0.00676881614719	0.00099730391951	50.0
0.00488868205887	0.000249975219864	20.0
0.00449664809974	0.000887129925091	10.0
0.00362228367629	0.000338514915863	5.0
0.00292645389279	0.000446175963303	2.0
0.00277354664439	0.000584135860619	1.0
0.00258519022442	0.000540226973228	0.5
0.00293752781388	0.0002397002758	0.1
